r1,r2,r3
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,0.8,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,1.6,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,2.4,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,3.2,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.0,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,4.8,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
6.0,5.6,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
3.6,4.0,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,6.4,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,7.2,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.0,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,8.8,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,9.6,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,10.4,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
6.0,11.2,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.0,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
3.6,14.8,0.0
