,X,Y,AP2 RTT(mm),AP3 RTT(mm),AP4 RTT(mm),AP5 RTT(mm),AP2 RSS(dBm),AP3 RSS(dBm),AP4 RSS(dBm),AP5 RSS(dBm),LOS APs
8612,16,9,5285,4941,138,1819,-78,-54,-52,-57,3 4 5
8613,16,9,5176,5019,288,1823,-78,-54,-52,-56,3 4 5
8614,16,9,5332,5104,216,1923,-80,-55,-52,-57,3 4 5
8615,16,9,5370,5135,498,1901,-81,-55,-52,-58,3 4 5
8616,16,9,5413,5166,529,1901,-80,-55,-52,-59,3 4 5
8617,16,9,5416,5135,457,1979,-79,-54,-52,-59,3 4 5
8618,16,9,5454,5141,360,2038,-80,-54,-52,-59,3 4 5
8619,16,9,5494,5301,579,1888,-80,-55,-52,-59,3 4 5
8620,16,9,5410,5094,457,1932,-81,-55,-52,-58,3 4 5
8621,16,9,5373,5254,338,1885,-81,-54,-53,-57,3 4 5
8622,16,9,5798,4788,441,1941,-77,-55,-52,-60,3 4 5
8623,16,9,5335,4951,429,1813,-81,-54,-52,-60,3 4 5
8624,16,9,5145,4901,298,2010,-81,-53,-53,-59,3 4 5
8625,16,9,6157,5091,338,1666,-80,-55,-52,-57,3 4 5
8626,16,9,5644,5607,301,1854,-79,-54,-51,-58,3 4 5
8627,16,9,5482,5566,326,1660,-81,-54,-51,-58,3 4 5
8628,16,9,5476,5013,326,1735,-80,-55,-54,-57,3 4 5
8629,16,9,5751,5716,420,1626,-80,-55,-51,-56,3 4 5
8630,16,9,5885,5485,251,1738,-81,-55,-52,-59,3 4 5
8631,16,9,5979,4863,354,1544,-81,-54,-52,-59,3 4 5
8632,16,9,6038,5598,363,1532,-80,-54,-52,-57,3 4 5
8633,16,9,6238,5057,579,1623,-79,-53,-51,-56,3 4 5
8634,16,9,6032,5682,316,1648,-79,-54,-53,-59,3 4 5
8635,16,9,6110,5326,248,1626,-80,-54,-52,-58,3 4 5
8636,16,9,6188,5433,301,1504,-79,-54,-53,-56,3 4 5
8637,16,9,6120,5494,429,1585,-80,-54,-54,-57,3 4 5
8638,16,9,6223,5173,382,1585,-79,-54,-52,-56,3 4 5
8639,16,9,6138,5543,423,1610,-79,-54,-53,-58,3 4 5
8640,16,11,7441,5311,-505,4154,-65,-60,-47,-59,3 4 5
8641,16,11,7451,5545,-477,4198,-66,-61,-49,-61,3 4 5
8642,16,11,7598,5245,-468,4244,-67,-62,-49,-61,3 4 5
8643,16,11,7557,5957,-517,4221,-66,-61,-49,-61,3 4 5
8644,16,11,7479,6144,-538,4160,-65,-61,-49,-60,3 4 5
8645,16,11,7513,5515,-498,4230,-65,-60,-47,-59,3 4 5
8646,16,11,7298,5224,-667,4079,-66,-61,-49,-61,3 4 5
8647,16,11,7166,5250,-538,4160,-66,-61,-49,-60,3 4 5
8648,16,11,7004,5076,-562,4258,-64,-61,-48,-59,3 4 5
8649,16,11,7135,5201,-536,4126,-65,-62,-49,-61,3 4 5
8650,16,11,6738,5278,-505,4108,-66,-62,-49,-61,3 4 5
8651,16,11,7048,5135,-447,4048,-65,-62,-49,-59,3 4 5
8652,16,11,7016,5428,-451,4188,-65,-62,-48,-59,3 4 5
8653,16,11,7248,6131,-723,4157,-66,-61,-49,-60,3 4 5
8654,16,11,7051,5341,-665,4276,-66,-61,-49,-60,3 4 5
8655,16,11,7091,5166,-606,4119,-65,-61,-49,-57,3 4 5
8656,16,11,7085,5810,-536,4004,-66,-61,-50,-58,3 4 5
8657,16,11,7138,5311,-615,4085,-66,-61,-49,-59,3 4 5
8658,16,11,7119,5721,-454,4126,-65,-61,-49,-60,3 4 5
8659,16,11,7163,5920,-475,4085,-66,-61,-49,-59,3 4 5
8660,16,11,7135,5311,-510,4207,-66,-61,-49,-60,3 4 5
8661,16,11,7241,5252,-389,4069,-66,-62,-48,-59,3 4 5
8662,16,11,7323,5782,-669,4207,-67,-61,-49,-59,3 4 5
8663,16,11,7357,5841,-536,4048,-67,-61,-49,-59,3 4 5
8664,16,11,7198,5957,-662,4188,-66,-61,-49,-59,3 4 5
8665,16,11,7198,5841,-639,4157,-67,-61,-49,-59,3 4 5
8666,16,11,7098,6014,-461,4198,-67,-61,-49,-59,3 4 5
8667,16,11,7051,5723,-573,4038,-67,-61,-49,-60,3 4 5
8668,16,11,7123,5798,-587,4119,-67,-61,-50,-59,3 4 5
8669,16,11,7163,5835,-674,4119,-67,-61,-49,-59,3 4 5
8670,16,11,7248,5876,-751,4076,-67,-61,-49,-59,3 4 5
8671,16,11,7129,5760,-477,4198,-67,-61,-50,-59,3 4 5
8672,16,11,7166,5798,-562,4082,-66,-61,-49,-60,3 4 5
8673,16,11,7313,5899,-693,4151,-67,-61,-50,-59,3 4 5
8674,16,11,7123,5760,-700,4147,-67,-61,-49,-60,3 4 5
8675,16,11,7241,5873,-697,4241,-66,-61,-49,-59,3 4 5
8676,16,11,7376,5916,-475,4207,-67,-61,-50,-59,3 4 5
8677,16,11,7329,5927,-505,4123,-67,-61,-49,-59,3 4 5
8678,16,11,7091,5923,-470,4319,-67,-61,-49,-59,3 4 5
8679,16,11,7094,5951,-510,4119,-66,-60,-49,-59,3 4 5
8680,16,11,6854,5882,-496,4048,-66,-61,-49,-60,3 4 5
8681,16,11,6823,5723,-498,4229,-66,-61,-48,-60,3 4 5
8682,16,11,7119,5844,-461,4235,-66,-61,-49,-59,3 4 5
8683,16,11,7210,5910,-571,4241,-66,-61,-48,-60,3 4 5
8684,16,11,6932,5641,-536,4198,-66,-61,-48,-60,3 4 5
8685,16,11,6998,5835,-388,4198,-66,-61,-48,-59,3 4 5
8686,16,11,7079,5810,-536,4244,-66,-61,-49,-59,3 4 5
8687,16,11,6816,5757,-667,4085,-66,-60,-49,-59,3 4 5
8688,16,11,7016,5760,-599,4198,-66,-61,-49,-59,3 4 5
8689,16,11,7213,5913,-416,4198,-66,-61,-49,-59,3 4 5
8690,16,11,7007,5791,-538,4160,-67,-61,-49,-59,3 4 5
8691,16,11,7129,5676,-728,4235,-66,-60,-48,-59,3 4 5
8692,16,11,7057,5638,-721,4273,-67,-61,-49,-59,3 4 5
8693,16,11,7004,5635,-555,4238,-66,-61,-49,-59,3 4 5
8694,16,11,7010,5723,-533,4207,-66,-61,-49,-59,3 4 5
8695,16,11,6891,5869,-620,4204,-67,-61,-49,-59,3 4 5
8696,16,11,7201,5797,-634,4244,-66,-61,-49,-59,3 4 5
8697,16,11,7001,5773,-592,4282,-66,-61,-49,-59,3 4 5
8698,16,11,6938,5766,-660,4207,-67,-61,-49,-59,3 4 5
8699,16,11,6851,5560,-495,4188,-66,-60,-49,-59,3 4 5
8700,16,11,7057,5841,-538,4207,-66,-61,-49,-58,3 4 5
8701,16,11,7019,5757,-777,4151,-65,-59,-48,-58,3 4 5
8702,16,11,7060,5519,-477,4126,-66,-61,-49,-59,3 4 5
8703,16,11,6979,5648,-648,4248,-66,-61,-49,-59,3 4 5
8704,16,11,7060,5137,-360,4166,-66,-61,-49,-59,3 4 5
8705,16,11,6813,5838,-540,4155,-63,-59,-46,-58,3 4 5
8706,16,11,6973,5782,-583,4169,-63,-59,-47,-58,3 4 5
8707,16,11,6901,5672,-492,4085,-64,-61,-48,-59,3 4 5
8708,16,11,6885,5780,-498,4151,-65,-61,-48,-59,3 4 5
8709,16,11,7023,5716,-667,4010,-65,-61,-48,-59,3 4 5
8710,16,11,6894,5229,-667,4198,-65,-61,-48,-59,3 4 5
8711,16,11,7010,5107,-608,4198,-65,-61,-48,-59,3 4 5
8712,16,11,7060,5105,-536,4079,-65,-61,-48,-59,3 4 5
8713,16,11,6773,5780,-454,4048,-65,-61,-48,-59,3 4 5
8714,16,11,6885,5777,-433,4123,-65,-61,-48,-59,3 4 5
8715,16,11,6976,5691,-665,4188,-64,-59,-46,-58,3 4 5
8716,16,11,6888,5695,-498,4001,-65,-61,-48,-59,3 4 5
8717,16,11,6857,5754,-646,4169,-66,-61,-48,-59,3 4 5
8718,16,11,6854,5873,-721,4110,-65,-60,-48,-59,3 4 5
8719,16,11,6944,5841,-515,4169,-65,-60,-48,-59,3 4 5
8720,16,11,7013,5804,-639,4188,-65,-61,-48,-59,3 4 5
8721,16,11,7057,5930,-423,4207,-66,-60,-48,-59,3 4 5
8722,16,11,6860,5951,-461,4157,-65,-61,-48,-59,3 4 5
8723,16,11,6894,5798,-552,4241,-65,-61,-48,-59,3 4 5
8724,16,11,6738,5763,-585,4043,-65,-60,-48,-60,3 4 5
8725,16,11,7041,6001,-538,4147,-64,-60,-48,-60,3 4 5
8726,16,11,7088,5100,-501,4119,-65,-62,-48,-59,3 4 5
8727,16,11,7644,4929,-632,3973,-65,-63,-48,-58,3 4 5
8728,16,11,6979,5835,-637,4072,-65,-61,-47,-58,3 4 5
8729,16,11,7207,5723,-477,4001,-64,-62,-47,-59,3 4 5
8730,16,11,6854,5532,-587,4082,-63,-61,-47,-58,3 4 5
8731,16,11,6785,5519,-454,4119,-63,-62,-47,-58,3 4 5
8732,16,11,6982,5273,-505,3888,-63,-62,-47,-58,3 4 5
8733,16,11,7360,5430,-416,3963,-65,-61,-47,-58,3 4 5
8734,16,11,7363,5604,-526,3966,-65,-60,-47,-58,3 4 5
8735,16,11,7519,5551,-690,4119,-64,-62,-47,-59,3 4 5
8736,16,11,7132,5788,-590,4048,-65,-61,-47,-58,3 4 5
8737,16,11,7157,6394,-721,4072,-65,-61,-48,-59,3 4 5
8738,16,11,7285,6301,-634,4010,-65,-61,-48,-58,3 4 5
8739,16,11,7169,6069,-540,3973,-65,-61,-50,-57,3 4 5
8740,16,11,7016,5882,-388,3885,-65,-61,-48,-59,3 4 5
8741,16,11,7123,5563,-555,4024,-65,-60,-49,-58,3 4 5
8742,16,11,7323,6123,-416,4169,-66,-61,-47,-59,3 4 5
8743,16,11,7163,5882,-543,3922,-63,-60,-47,-57,3 4 5
8744,16,11,7241,5835,-358,4226,-65,-59,-48,-58,3 4 5
8745,16,11,7435,5926,-477,4157,-64,-60,-48,-58,3 4 5
8746,16,11,7716,5885,-480,4198,-65,-60,-48,-59,3 4 5
8747,16,11,7088,6157,-433,4010,-65,-59,-47,-59,3 4 5
8748,16,11,7244,6154,-512,3888,-64,-60,-48,-60,3 4 5
8749,16,11,7388,6124,-613,4069,-65,-60,-49,-59,3 4 5
8750,16,11,7360,6363,-395,4022,-64,-60,-49,-58,3 4 5
8751,16,11,7470,6348,-644,3923,-64,-61,-49,-58,3 4 5
8752,16,11,7129,5196,-592,4123,-65,-61,-48,-58,3 4 5
8753,16,11,7094,5128,-721,4198,-64,-62,-48,-57,3 4 5
8754,16,11,7207,5729,-721,3935,-64,-60,-47,-58,3 4 5
8755,16,11,7351,5641,-580,4055,-64,-60,-48,-58,3 4 5
8756,16,11,7432,5627,-454,3876,-65,-61,-49,-59,3 4 5
8757,16,11,7135,5543,-421,4001,-64,-61,-48,-59,3 4 5
8758,16,11,7323,5341,-611,4169,-64,-61,-48,-58,3 4 5
8759,16,11,7510,5923,-470,3973,-65,-61,-47,-57,3 4 5
8760,17,6,7826,5341,2571,1730,-74,-54,-53,-51,3 4 5
8761,17,6,7858,5013,2688,1854,-75,-55,-55,-53,3 4 5
8762,17,6,6980,5023,2550,1795,-75,-55,-56,-52,3 4 5
8763,17,6,6705,5248,2608,1847,-73,-54,-55,-51,3 4 5
8764,17,6,6691,5101,2550,1767,-75,-55,-55,-51,3 4 5
8765,17,6,6485,4976,2829,1823,-75,-55,-55,-51,3 4 5
8766,17,6,6804,5019,2634,1622,-75,-56,-56,-52,3 4 5
8767,17,6,6654,4938,2698,1537,-76,-55,-56,-52,3 4 5
8768,17,6,8004,5644,2482,100000,-76,-55,-57,-200,3 4 5
8769,17,6,7833,4976,2730,100000,-76,-55,-55,-200,3 4 5
8770,17,6,7835,5135,2618,100000,-76,-55,-55,-200,3 4 5
8771,17,6,7854,5054,2616,100000,-76,-56,-55,-200,3 4 5
8772,17,6,7767,5316,2639,100000,-76,-55,-55,-200,3 4 5
8773,17,6,7770,4944,2608,100000,-74,-55,-55,-200,3 4 5
8774,17,6,7657,4901,2555,100000,-77,-56,-56,-200,3 4 5
8775,17,6,7774,5019,2845,100000,-76,-56,-55,-200,3 4 5
8776,17,6,7774,4973,2766,100000,-75,-56,-55,-200,3 4 5
8777,17,6,7833,5104,2651,100000,-76,-56,-55,-200,3 4 5
8778,17,6,7863,4982,2876,100000,-76,-57,-55,-200,3 4 5
8779,17,6,7509,5019,2822,100000,-77,-57,-54,-200,3 4 5
8780,17,6,7774,4898,3155,100000,-76,-57,-54,-200,3 4 5
8781,17,6,7716,5057,2712,100000,-76,-57,-55,-200,3 4 5
8782,17,6,7685,5016,3148,100000,-76,-57,-55,-200,3 4 5
8783,17,6,7655,4944,3129,100000,-76,-57,-55,-200,3 4 5
8784,17,6,7542,5051,3091,100000,-77,-57,-55,-200,3 4 5
8785,17,6,7620,5019,2648,100000,-77,-57,-54,-200,3 4 5
8786,17,6,7626,5138,2571,1551,-77,-57,-55,-51,3 4 5
8787,17,6,7655,5126,2627,100000,-77,-57,-55,-200,3 4 5
8788,17,6,7605,5254,2594,100000,-76,-57,-55,-200,3 4 5
8789,17,6,7683,5013,2707,100000,-76,-57,-55,-200,3 4 5
8790,17,6,7603,5138,2648,100000,-76,-57,-54,-200,3 4 5
8791,17,6,7720,5094,2907,100000,-76,-57,-54,-200,3 4 5
8792,17,6,7744,5251,2913,1612,-76,-57,-54,-51,3 4 5
8793,17,6,7650,5141,2913,1655,-76,-57,-55,-51,3 4 5
8794,17,6,7570,5057,2763,1540,-76,-57,-55,-52,3 4 5
8795,17,6,7624,5179,2676,1596,-76,-57,-55,-52,3 4 5
8796,17,6,7718,5051,100000,1570,-76,-57,-200,-52,3 4 5
8797,17,6,7711,5091,3066,1516,-76,-57,-54,-51,3 4 5
8798,17,6,7659,5057,3035,100000,-76,-57,-55,-200,3 4 5
8799,17,6,7683,5176,2937,100000,-76,-57,-55,-200,3 4 5
8800,17,6,7676,5132,3035,1561,-76,-57,-55,-51,3 4 5
8801,17,6,7774,5019,2850,1533,-76,-57,-55,-52,3 4 5
8802,17,6,7633,5091,3204,1566,-76,-57,-55,-52,3 4 5
8803,17,6,7657,5169,2857,1582,-76,-57,-54,-52,3 4 5
8804,17,6,7685,5132,2937,1650,-76,-57,-54,-52,3 4 5
8805,17,6,7746,5254,2941,1587,-76,-57,-54,-52,3 4 5
8806,17,6,7627,5179,2946,1528,-76,-57,-55,-52,3 4 5
8807,17,6,7683,4979,3091,1596,-76,-57,-54,-52,3 4 5
8808,17,6,7770,5176,2789,1540,-76,-57,-55,-52,3 4 5
8809,17,6,7741,5138,2876,1561,-76,-57,-54,-52,3 4 5
8810,17,6,7573,5023,2988,1584,-76,-57,-54,-52,3 4 5
8811,17,6,7652,5141,2951,1568,-76,-57,-55,-52,3 4 5
8812,17,6,7708,5091,2838,1706,-76,-57,-55,-52,3 4 5
8813,17,6,7657,5054,3000,1566,-76,-57,-55,-52,3 4 5
8814,17,6,7512,5132,2878,1648,-76,-57,-55,-52,3 4 5
8815,17,6,7540,5013,3019,1502,-76,-57,-55,-52,3 4 5
8816,17,6,7683,5176,2976,1568,-76,-57,-55,-52,3 4 5
8817,17,6,7507,5098,2993,1540,-76,-57,-55,-52,3 4 5
8818,17,6,7481,4985,3155,1594,-76,-57,-54,-52,3 4 5
8819,17,6,7509,5138,2985,1530,-76,-57,-55,-52,3 4 5
8820,17,6,7744,5023,2585,1767,-77,-56,-57,-52,3 4 5
8821,17,6,7823,4894,2658,1889,-77,-56,-56,-51,3 4 5
8822,17,6,6513,5132,2660,1999,-76,-55,-56,-51,3 4 5
8823,17,6,6485,5363,2705,1823,-77,-55,-55,-51,3 4 5
8824,17,6,7514,5719,2613,1795,-78,-55,-56,-51,3 4 5
8825,17,6,7537,5676,2679,1971,-77,-55,-56,-51,3 4 5
8826,17,6,7566,5685,2665,1826,-77,-55,-56,-52,3 4 5
8827,17,6,7683,5101,2538,1875,-76,-55,-56,-52,3 4 5
8828,17,6,7657,4938,2601,1732,-75,-56,-57,-51,3 4 5
8829,17,6,7713,4976,2541,1823,-75,-55,-56,-51,3 4 5
8830,17,6,7652,5019,2625,1830,-75,-55,-56,-52,3 4 5
8831,17,6,7657,4979,2670,1793,-75,-55,-56,-52,3 4 5
8832,17,6,7620,5138,2707,1716,-76,-55,-56,-51,3 4 5
8833,17,6,7598,4982,2698,1795,-76,-55,-57,-51,3 4 5
8834,17,6,7540,5104,2599,1678,-75,-55,-57,-52,3 4 5
8835,17,6,7563,4938,2700,1802,-75,-55,-57,-52,3 4 5
8836,17,6,7662,5016,2735,1772,-74,-55,-56,-51,3 4 5
8837,17,6,7627,5094,2726,1739,-75,-56,-56,-52,3 4 5
8838,17,6,7655,4904,2681,1645,-75,-56,-57,-51,3 4 5
8839,17,6,7601,5023,2670,1765,-75,-55,-57,-52,3 4 5
8840,17,6,7516,5104,2707,1701,-75,-56,-57,-52,3 4 5
8841,17,6,7570,5101,2651,1697,-74,-55,-56,-51,3 4 5
8842,17,6,7598,5169,2683,1877,-75,-55,-57,-51,3 4 5
8843,17,6,7563,4944,2688,1762,-75,-55,-57,-51,3 4 5
8844,17,6,7545,4941,2627,1828,-75,-56,-56,-52,3 4 5
8845,17,6,7542,5013,2726,1823,-76,-55,-57,-52,3 4 5
8846,17,6,7537,5060,2571,1819,-76,-55,-56,-52,3 4 5
8847,17,6,7627,5094,2566,1791,-76,-56,-56,-52,3 4 5
8848,17,6,7568,5010,2569,1821,-76,-55,-56,-52,3 4 5
8849,17,6,7680,5101,2590,1788,-76,-56,-56,-52,3 4 5
8850,17,6,7629,5019,2482,1596,-76,-56,-56,-52,3 4 5
8851,17,6,7716,4938,2562,1765,-76,-55,-57,-52,3 4 5
8852,17,6,7713,5051,2651,1821,-74,-56,-56,-51,3 4 5
8853,17,6,7633,5145,2576,1819,-76,-55,-57,-52,3 4 5
8854,17,6,7624,5176,2585,1912,-76,-56,-57,-52,3 4 5
8855,17,6,7626,5088,2670,1741,-76,-56,-57,-52,3 4 5
8856,17,6,7568,5094,2618,1919,-76,-56,-56,-52,3 4 5
8857,17,6,7509,5182,2536,1861,-76,-56,-56,-52,3 4 5
8858,17,6,7387,5288,2538,1798,-76,-55,-56,-51,3 4 5
8859,17,6,7476,5838,2512,1537,-75,-55,-56,-51,3 4 5
8860,17,6,7364,5873,2541,1737,-75,-55,-57,-51,3 4 5
8861,17,6,7392,6076,2482,1716,-76,-54,-57,-52,3 4 5
8862,17,6,7474,6141,2594,1767,-76,-54,-57,-52,3 4 5
8863,17,6,7390,6185,2594,1847,-76,-55,-56,-52,3 4 5
8864,17,6,7366,6076,2679,1734,-76,-55,-57,-52,3 4 5
8865,17,6,7514,5829,2730,1770,-74,-55,-56,-51,3 4 5
8866,17,6,7488,5838,2651,1791,-76,-55,-57,-52,3 4 5
8867,17,6,7502,5326,2587,1734,-76,-55,-57,-51,3 4 5
8868,17,6,7542,5604,2623,1734,-76,-55,-57,-52,3 4 5
8869,17,6,7566,5013,2627,1708,-76,-55,-57,-52,3 4 5
8870,17,6,7566,5319,2594,1737,-76,-55,-57,-52,3 4 5
8871,17,6,7566,5601,2510,1858,-76,-55,-57,-52,3 4 5
8872,17,6,7505,5679,2679,1767,-76,-55,-57,-52,3 4 5
8873,17,6,7514,5566,2566,1739,-76,-54,-57,-52,3 4 5
8874,17,6,7533,5607,2653,1793,-74,-55,-56,-52,3 4 5
8875,17,6,7509,5138,2573,1758,-76,-55,-57,-52,3 4 5
8876,17,6,7537,5216,2651,1737,-76,-55,-56,-52,3 4 5
8877,17,6,7603,5054,2627,1706,-76,-55,-57,-52,3 4 5
8878,17,6,7561,5013,2623,1711,-76,-55,-57,-51,3 4 5
8879,17,6,7488,5088,2695,1739,-76,-55,-57,-51,3 4 5
8880,17,7,5751,5145,1915,923,-77,-63,-56,-60,3 4 5
8881,17,7,5923,5094,2119,1076,-79,-68,-56,-61,3 4 5
8882,17,7,5576,5332,2157,1191,-79,-64,-55,-62,3 4 5
8883,17,7,5295,5679,2191,1357,-80,-62,-56,-64,3 4 5
8884,17,7,5804,5566,2135,1348,-78,-70,-55,-60,3 4 5
8885,17,7,5638,4866,2404,1385,-80,-70,-55,-62,3 4 5
8886,17,7,5648,5107,2008,1429,-80,-68,-56,-59,3 4 5
8887,17,7,5798,5176,2142,1507,-79,-68,-55,-60,3 4 5
8888,17,7,5810,5251,2219,1663,-80,-67,-55,-61,3 4 5
8889,17,7,5723,5179,1772,1707,-79,-67,-55,-61,3 4 5
8890,17,7,5632,5132,1955,1698,-78,-66,-55,-59,3 4 5
8891,17,7,5754,5098,1851,1548,-80,-68,-55,-61,3 4 5
8892,17,7,5723,5132,2175,1504,-80,-67,-55,-61,3 4 5
8893,17,7,5810,5176,1912,1626,-80,-67,-55,-60,3 4 5
8894,17,7,5719,5101,100000,1344,-80,-67,-200,-60,3 4 5
8895,17,7,5682,5101,2102,1573,-80,-68,-56,-61,3 4 5
8896,17,7,5835,5176,2175,1698,-79,-68,-55,-60,3 4 5
8897,17,7,5845,5179,2182,1582,-80,-67,-55,-62,3 4 5
8898,17,7,5604,5091,2020,1498,-80,-67,-55,-62,3 4 5
8899,17,7,5848,5145,2027,1623,-80,-67,-55,-61,3 4 5
8900,17,7,5766,5173,2013,1535,-80,-67,-55,-61,3 4 5
8901,17,7,5648,5182,2276,1588,-80,-68,-55,-61,3 4 5
8902,17,7,5676,5166,2119,1588,-80,-68,-56,-61,3 4 5
8903,17,7,5607,5182,2088,1507,-78,-66,-55,-60,3 4 5
8904,17,7,5766,5132,2034,1660,-80,-67,-55,-61,3 4 5
8905,17,7,5729,5254,2203,1551,-80,-68,-55,-60,3 4 5
8906,17,7,5988,5213,2354,1591,-80,-68,-56,-60,3 4 5
8907,17,7,5845,4951,2404,1469,-79,-66,-55,-59,3 4 5
8908,17,7,5807,5094,2276,1551,-78,-67,-55,-61,3 4 5
8909,17,7,5751,5101,2187,1504,-80,-67,-55,-61,3 4 5
8910,17,7,5848,5216,1950,1623,-80,-67,-55,-61,3 4 5
8911,17,7,5860,5138,1935,1451,-80,-68,-55,-61,3 4 5
8912,17,7,5729,5182,2137,1588,-80,-67,-55,-61,3 4 5
8913,17,7,5888,5145,1999,1466,-80,-68,-55,-61,3 4 5
8914,17,7,5848,5169,2215,1466,-78,-67,-55,-61,3 4 5
8915,17,7,5723,5169,1948,1463,-80,-68,-55,-62,3 4 5
8916,17,7,5770,5210,2158,1545,-78,-67,-55,-60,3 4 5
8917,17,7,5726,5098,2299,1510,-79,-66,-55,-60,3 4 5
8918,17,7,5913,5098,2008,1466,-80,-68,-56,-62,3 4 5
8919,17,7,5729,5254,2072,1510,-80,-67,-55,-62,3 4 5
8920,17,7,5757,5216,2269,1463,-80,-67,-55,-62,3 4 5
8921,17,7,5888,5132,2248,1498,-80,-67,-55,-62,3 4 5
8922,17,7,5838,5176,2255,1669,-80,-68,-56,-62,3 4 5
8923,17,7,5951,5145,1969,1432,-80,-67,-55,-62,3 4 5
8924,17,7,5763,5176,2166,1548,-80,-67,-55,-63,3 4 5
8925,17,7,5810,5182,1978,1491,-80,-68,-55,-61,3 4 5
8926,17,7,5801,5176,1980,1548,-80,-67,-55,-61,3 4 5
8927,17,7,5613,5182,2128,1623,-80,-67,-55,-61,3 4 5
8928,17,7,5760,5132,2158,1429,-80,-67,-55,-62,3 4 5
8929,17,7,5691,5145,2299,1510,-80,-68,-56,-57,3 4 5
8930,17,7,5488,5138,2166,1435,-80,-63,-56,-59,3 4 5
8931,17,7,5366,5729,2376,1298,-80,-63,-55,-60,3 4 5
8932,17,7,5448,5176,2348,1257,-80,-63,-55,-60,3 4 5
8933,17,7,5760,5091,2354,1151,-79,-68,-55,-57,3 4 5
8934,17,7,5757,5254,2454,1385,-77,-65,-55,-57,3 4 5
8935,17,7,5448,5026,2354,1113,-80,-66,-55,-57,3 4 5
8936,17,7,5635,5107,2445,1338,-78,-66,-54,-57,3 4 5
8937,17,7,5713,5169,2393,1304,-80,-67,-55,-59,3 4 5
8938,17,7,5602,5251,2358,1035,-80,-67,-55,-60,3 4 5
8939,17,7,5832,5135,2254,1154,-78,-67,-56,-61,3 4 5
8940,17,7,5688,5091,2010,1160,-78,-67,-55,-60,3 4 5
8941,17,7,5638,5254,2220,1110,-79,-67,-55,-59,3 4 5
8942,17,7,5716,5104,1973,1107,-79,-67,-55,-59,3 4 5
8943,17,7,5729,5141,2051,1154,-79,-67,-55,-59,3 4 5
8944,17,7,5910,5091,2220,1076,-79,-67,-55,-59,3 4 5
8945,17,7,5766,5213,2094,951,-78,-66,-55,-58,3 4 5
8946,17,7,5707,5101,2004,1160,-78,-67,-55,-59,3 4 5
8947,17,7,5763,5182,2332,1116,-78,-67,-55,-60,3 4 5
8948,17,7,5648,5182,2257,1001,-79,-67,-55,-59,3 4 5
8949,17,7,5904,5173,2116,1110,-79,-66,-56,-60,3 4 5
8950,17,7,5607,5173,2295,1072,-79,-67,-55,-59,3 4 5
8951,17,7,5791,5301,2404,1257,-78,-67,-55,-59,3 4 5
8952,17,7,5791,5254,2229,1113,-78,-67,-55,-60,3 4 5
8953,17,7,5798,5248,2295,1157,-79,-67,-55,-59,3 4 5
8954,17,7,5676,5104,2358,1219,-79,-67,-55,-60,3 4 5
8955,17,7,5726,5263,2251,1223,-79,-67,-56,-59,3 4 5
8956,17,7,5719,5101,2295,1073,-77,-66,-55,-58,3 4 5
8957,17,7,5729,5173,2266,1163,-79,-67,-55,-59,3 4 5
8958,17,7,5751,5254,100000,998,-78,-67,-200,-59,3 4 5
8959,17,7,5794,5129,2332,1113,-78,-67,-55,-60,3 4 5
8960,17,7,5751,5088,2295,998,-78,-67,-55,-60,3 4 5
8961,17,7,5694,5129,2257,1076,-78,-66,-55,-60,3 4 5
8962,17,7,5769,5254,2169,1148,-78,-67,-55,-60,3 4 5
8963,17,7,5688,5254,2365,1035,-78,-67,-55,-60,3 4 5
8964,17,7,5763,5141,2169,1198,-78,-67,-55,-60,3 4 5
8965,17,7,5757,5141,2454,1001,-78,-67,-55,-59,3 4 5
8966,17,7,5863,5213,2243,998,-78,-67,-55,-60,3 4 5
8967,17,7,5763,5173,2157,1079,-78,-67,-56,-60,3 4 5
8968,17,7,5798,5210,2407,1079,-79,-67,-55,-60,3 4 5
8969,17,7,5869,5216,2285,1201,-78,-67,-55,-59,3 4 5
8970,17,7,5773,5216,2354,1038,-78,-67,-55,-59,3 4 5
8971,17,7,5804,5101,2354,1110,-78,-67,-55,-59,3 4 5
8972,17,7,5760,5132,2248,1116,-78,-67,-55,-60,3 4 5
8973,17,7,5832,5144,2306,832,-77,-66,-54,-57,3 4 5
8974,17,7,5920,5141,2210,1157,-78,-67,-56,-59,3 4 5
8975,17,7,5841,5138,2271,1144,-78,-67,-55,-59,3 4 5
8976,17,7,5785,5216,2257,1148,-78,-67,-55,-60,3 4 5
8977,17,7,5904,5094,2358,1038,-78,-67,-56,-60,3 4 5
8978,17,7,5910,5251,2248,1119,-78,-67,-55,-60,3 4 5
8979,17,7,5879,5251,2332,1113,-77,-65,-55,-58,3 4 5
8980,17,7,5798,5176,2291,1035,-78,-67,-55,-60,3 4 5
8981,17,7,5810,5104,2454,1076,-78,-67,-55,-59,3 4 5
8982,17,7,5807,5213,2365,1269,-78,-67,-55,-60,3 4 5
8983,17,7,5810,5141,2201,1101,-78,-67,-55,-60,3 4 5
8984,17,7,5798,5144,2451,1116,-78,-67,-55,-60,3 4 5
8985,17,7,5910,5298,2217,1110,-78,-67,-55,-60,3 4 5
8986,17,7,5801,5301,2454,1038,-78,-67,-55,-60,3 4 5
8987,17,7,5682,5182,2370,1073,-78,-68,-55,-59,3 4 5
